id,title,description,type,category_code,reward_xp,verification_type,place_content_id,place_name,version,is_reusable,review_status,missing_since
rq_e87911db45414a4b,대전엑스포시민광장 자연 관찰 체크인,대전엑스포시민광장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2738037,대전엑스포시민광장,1,t,approved,
rq_c29146d46da74599,대전역 동광장 자연 관찰 체크인,대전역 동광장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2775503,대전역 동광장,1,t,approved,
rq_eaf6a589d55841e6,대청호 자연 관찰 체크인,대청호 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,126846,대청호,1,t,approved,
rq_02b4dc1dd2bc4343,대청호 마산동 쉼터 자연 관찰 체크인,대청호 마산동 쉼터 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2911885,대청호 마산동 쉼터,1,t,approved,
rq_dba2df9515ce4f50,대청호자연수변공원 자연 관찰 체크인,대청호자연수변공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2758246,대청호자연수변공원,1,t,approved,
rq_ea0b121587f54a5d,동화울수변공원 자연 관찰 체크인,동화울수변공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2789662,동화울수변공원,1,t,approved,
rq_a7c5c9a74e00494b,마치광장 자연 관찰 체크인,마치광장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2758646,마치광장,1,t,approved,
rq_a18b29e99e7f4031,만인산 자연휴양림 자연 관찰 체크인,만인산 자연휴양림 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2661814,만인산 자연휴양림,1,t,approved,
rq_cc14a81f3e944659,만인산푸른학습원 자연 관찰 체크인,만인산푸른학습원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,125429,만인산푸른학습원,1,t,approved,
rq_093723a09ce54fa6,보문산 행복 숲 둘레길 자연 관찰 체크인,보문산 행복 숲 둘레길 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,127542,보문산 행복 숲 둘레길,1,t,approved,
rq_801a9e2244fb4917,뿌리공원 자연 관찰 체크인,뿌리공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,126838,뿌리공원,1,t,approved,
rq_cf217a32ff134e50,산디마을생태공원캠핑장 자연 관찰 체크인,산디마을생태공원캠핑장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2727459,산디마을생태공원캠핑장,1,t,approved,
rq_34c3c09746b54431,삼정생태공원 자연 관찰 체크인,삼정생태공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2689761,삼정생태공원,1,t,approved,
rq_cfba0e3561f84b3d,상보안 유원지 자연 관찰 체크인,상보안 유원지 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2732216,상보안 유원지,1,t,approved,
rq_83311d50cbe24e67,상소동 산림욕장 자연 관찰 체크인,상소동 산림욕장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,1125480,상소동 산림욕장,1,t,approved,
rq_c9278553233e4203,서대전공원 자연 관찰 체크인,서대전공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,3080290,서대전공원,1,t,approved,
rq_101f92fab5c74041,왕버드나무군락지 자연 관찰 체크인,왕버드나무군락지 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2610587,왕버드나무군락지,1,t,approved,
rq_02ee0cee065b451b,우리들공원 자연 관찰 체크인,우리들공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2732202,우리들공원,1,t,approved,
rq_84df7add374a4618,우암사적공원 자연 관찰 체크인,우암사적공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,945477,우암사적공원,1,t,approved,
rq_21d66ced14154297,유림공원 자연 관찰 체크인,유림공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2674960,유림공원,1,t,approved,
rq_94eba9365ca74753,유성국화축제 자연 관찰 체크인,유성국화축제 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2561795,유성국화축제,1,t,approved,
rq_5933fac0484742f1,은구비공원 자연 관찰 체크인,은구비공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2775510,은구비공원,1,t,approved,
rq_45f0ce1fcf564030,을미기공원 자연 관찰 체크인,을미기공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2913058,을미기공원,1,t,approved,
rq_4862b41453af4dc1,장동만남공원 자연 관찰 체크인,장동만남공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2689820,장동만남공원,1,t,approved,
rq_4297964af7444eb7,장동산림욕장 자연 관찰 체크인,장동산림욕장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,705678,장동산림욕장,1,t,approved,
rq_af66a725e2434669,추동인공생태습지 자연 관찰 체크인,추동인공생태습지 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,1125505,추동인공생태습지,1,t,approved,
rq_41dbd6ccac4948fd,테미공원 자연 관찰 체크인,테미공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2758655,테미공원,1,t,approved,
rq_a5bd8c1311574f48,흑석유원지 자연 관찰 체크인,흑석유원지 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2758588,흑석유원지,1,t,approved,
rq_40738600249c44a0,남선공원 과학 탐험,남선공원에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,2758252,남선공원,1,f,approved,
rq_7b46b8484b174906,대전광역시청 시민잔디광장 과학 탐험,대전광역시청 시민잔디광장에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,2743325,대전광역시청 시민잔디광장,1,f,approved,
rq_df775d5775da458a,대전대학교30주년기념관 과학 탐험,대전대학교30주년기념관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,3008952,대전대학교30주년기념관,1,t,approved,
rq_d669207e298a41cc,대전대학교박물관 과학 탐험,대전대학교박물관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,129836,대전대학교박물관,1,t,approved,
rq_c4a71fee164f40e5,대전서구문화원 과학 탐험,대전서구문화원에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,130197,대전서구문화원,1,f,approved,
rq_25bc3795271f4ab6,대전선사박물관 과학 탐험,대전선사박물관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,1066804,대전선사박물관,1,t,approved,
rq_7ce58eb6ab914d47,대전시립박물관 과학 탐험,대전시립박물관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,1907589,대전시립박물관,1,t,approved,
rq_3f6a516dfcd946b9,대전전통나래관 과학 탐험,대전전통나래관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,2605913,대전전통나래관,1,t,approved,
rq_a23f32c90e3946f8,대청호자연생태관 과학 탐험,대청호자연생태관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,736422,대청호자연생태관,1,t,approved,
rq_a7a4a0452bbf4cb9,도산서원(대전) 과학 탐험,도산서원(대전)에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,1955818,도산서원(대전),1,f,approved,
rq_560208d170d34599,여진불교미술관 과학 탐험,여진불교미술관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,1066785,여진불교미술관,1,t,approved,
rq_4b68e600cb6f495d,유성 족욕체험장 과학 탐험,유성 족욕체험장에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,2605899,유성 족욕체험장,1,f,approved,
rq_dd7a77929d9f4119,유성온천지구 과학 탐험,유성온천지구에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,125858,유성온천지구,1,f,approved,
rq_6314596ae47c4cd5,충남대학교 정심화국제문화회관 과학 탐험,충남대학교 정심화국제문화회관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,1167117,충남대학교 정심화국제문화회관,1,f,approved,
rq_001470c6ef00403a,한밭교육박물관 과학 탐험,한밭교육박물관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,130420,한밭교육박물관,1,t,approved,
rq_083b8bddc06948ea,화폐박물관 과학 탐험,화폐박물관에서 전시 키워드 하나를 수첩에 남기고 과학 탐험가 XP를 획득합니다.,테마형,science,80,checklist,129789,화폐박물관,1,t,approved,
